,Unnamed: 0,Unnamed: 0.1,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Bsmt Bath,Total House SF,Total Bath
1335,1335,1335,30,6,50.0,6000,1,1,3,1,4,4,2,3,2,2,0,1.0,5,7,1924,2003,1,1,14,15,3,0.0,3,2,0,3,2,-1,1,0.0,1,0.0,0.3333333333333333,0.3333333333333333,1,5,1,5,0.3333333333333333,0.0,0.0,949,0.0,0.0,1.0,0.0,2,1,3,5,7,1,2,5,1924,1,2,370.0,3,3,2,0.0,0,48,0,0,0,-1,4,0,0,7,2008,0,3,119000,0.0,2847.0,1.0
1336,1336,1336,50,6,50.0,6000,1,1,3,3,4,0,2,3,2,2,0,1.7,6,7,1929,1950,1,1,15,16,3,0.0,3,3,0,3,3,-1,1,0.0,1,0.0,0.2990978487161693,0.2990978487161693,1,3,1,5,0.3296321998612075,0.07217210270645386,0.0,1158,0.0,0.0,1.0,0.0,3,1,3,5,7,1,4,3,1929,2,1,208.0,3,3,2,0.0,0,112,0,0,0,-1,4,0,0,7,2008,0,3,120000,0.0,2882.0,1.0
1337,1337,1337,50,6,50.0,6000,1,1,3,3,4,4,2,3,2,2,0,1.7,6,7,1937,2000,1,1,14,15,3,0.0,3,4,0,3,3,-1,3,201.0,2,162.0,0.1511780104712042,0.2699607329842932,1,5,1,5,0.2699607329842932,0.2198952879581152,0.0,1497,0.0,0.0,1.0,0.0,3,1,3,5,7,0,-1,5,2004,1,1,672.0,3,3,2,0.08900523560209424,0,0,0,0,0,-1,0,0,0,5,2008,0,3,157000,0.0,3056.0,2.0
1338,1338,1338,50,6,50.0,6000,1,1,3,3,4,4,2,3,2,2,0,1.7,6,5,1939,1950,1,1,14,15,3,0.0,3,3,1,3,3,-1,2,264.0,1,0.0,0.18583724569640064,0.2891236306729265,1,5,1,5,0.34194053208137715,0.18309859154929573,0.0,1342,0.0,0.0,1.0,0.0,2,2,3,7,7,1,4,5,1939,1,1,240.0,3,3,2,0.0,0,0,0,0,0,-1,4,0,0,4,2008,0,3,105000,0.0,2556.0,2.0
1339,1339,1339,45,6,50.0,5000,1,1,3,0,4,4,1,3,2,2,0,1.5,6,7,1926,1950,1,1,8,8,3,0.0,3,3,0,3,3,-1,1,0.0,1,0.0,0.33099766433099764,0.33099766433099764,1,5,1,5,0.33800467133800466,0.0,0.0,1013,0.0,0.0,1.0,0.0,3,1,3,6,7,0,-1,5,1926,1,1,160.0,2,3,2,0.0,0,101,0,0,0,-1,4,0,0,4,2008,0,3,113000,0.0,2997.0,1.0
1340,1340,1340,50,6,60.0,5520,1,1,0,3,4,2,2,3,1,2,0,1.7,5,7,1920,1997,1,1,0,0,3,0.0,3,4,0,3,3,-1,5,68.0,1,0.0,0.21817383669885865,0.2480245829675153,1,3,1,5,0.2480245829675153,0.2857769973661106,0.0,1216,0.5,0.0,0.5,0.0,3,1,3,6,7,1,4,3,1920,2,1,355.0,2,3,2,0.0,0,180,0,0,0,-1,2,0,0,4,2008,0,3,115000,0.5,2278.0,2.0
1341,1341,1341,20,6,99.0,5940,1,1,0,3,4,3,2,3,1,2,0,1.0,4,7,1946,1950,1,1,8,4,3,0.0,3,3,2,-1,-1,-1,0,0.0,0,0.0,0.0,0.0,1,3,1,4,1.0,0.0,0.0,896,0.0,0.0,1.0,0.0,2,1,3,4,7,0,-1,5,1946,1,1,280.0,3,3,2,0.0,0,0,0,0,0,-1,2,0,0,4,2008,9,2,79000,0.0,896.0,1.0
1342,1342,1342,50,6,52.0,6240,1,1,3,3,4,4,2,3,2,2,0,1.7,4,7,1929,1950,1,1,8,8,3,0.0,3,3,2,3,3,-1,4,80.0,1,0.0,0.2205726405090138,0.24885118416401555,1,5,1,5,0.2205726405090138,0.18098267939201126,0.0,1136,0.0,0.3333333333333333,0.6666666666666666,0.0,2,1,3,6,7,0,-1,5,1990,1,1,336.0,3,3,2,0.0,365,80,0,0,0,-1,4,0,0,8,2008,0,3,123000,0.3333333333333333,2829.0,1.5
1343,1343,1343,30,6,0.0,6120,1,1,3,3,4,4,2,3,2,2,0,1.0,5,6,1945,1995,1,1,9,10,3,0.0,3,4,1,-1,-1,-1,0,0.0,0,0.0,0.0,0.0,1,4,0,5,0.9439252336448598,0.0,0.0,808,0.0,0.0,1.0,0.0,1,1,3,6,3,0,-1,1,1925,1,1,164.0,3,3,1,0.0,48,0,0,0,0,-1,4,0,0,6,2008,0,3,81300,0.0,856.0,1.0
1344,1344,1344,50,6,52.0,6240,1,1,3,3,4,4,2,3,2,2,0,1.7,5,7,1930,1992,1,1,8,8,3,0.0,3,3,2,3,3,-1,1,0.0,1,0.0,0.2890855457227139,0.2890855457227139,1,3,1,5,0.3024939662107804,0.1193349423437919,0.0,1573,0.0,0.0,1.0,0.0,3,1,3,8,7,1,4,5,1930,1,2,360.0,3,3,1,0.0,0,0,0,0,0,-1,4,0,0,6,2008,0,3,162900,0.0,3729.0,2.0
1345,1345,1345,50,6,52.0,6240,1,1,3,3,4,4,2,3,2,2,0,1.7,7,5,1939,1950,1,1,14,15,3,0.0,3,3,0,3,3,2,3,300.0,2,240.0,0.12950677819440434,0.2852610325930199,1,3,1,5,0.35910008653014136,0.2203634265935968,0.0,2009,0.0,0.0,1.0,0.0,4,1,3,7,3,1,4,5,1939,1,2,400.0,3,3,2,0.0,20,0,0,0,0,-1,2,0,0,1,2008,0,3,150000,0.0,3467.0,2.0
1346,1346,1346,70,6,51.0,6120,1,1,3,3,4,4,2,20,0,2,0,2.0,5,5,1923,1950,2,1,14,15,3,0.0,3,3,0,3,3,-1,2,203.0,1,0.0,0.22213967310549776,0.27241208519068844,1,3,1,5,0.3036156513125309,0.16740960871718671,0.0,1902,0.0,0.0,1.0,0.0,4,1,3,7,7,0,-1,5,1960,1,2,576.0,3,3,2,0.0,139,55,0,0,0,-1,4,0,0,10,2008,0,3,123500,0.0,4038.0,2.0
1347,1347,1347,50,6,51.0,6120,1,1,3,3,4,4,2,20,0,2,0,1.7,7,5,1931,1950,1,1,3,16,3,0.0,3,3,0,3,3,-1,1,0.0,1,0.0,0.2526539278131635,0.2526539278131635,1,4,1,3,0.27123142250530785,0.19957537154989385,0.0,1774,0.0,0.0,1.0,0.0,2,2,3,8,2,2,3,5,1931,1,2,468.0,2,3,2,0.02388535031847134,0,205,0,0,0,-1,4,0,0,4,2008,0,2,129900,0.0,3768.0,2.0
1348,1348,1348,70,6,60.0,6155,1,1,0,3,4,3,2,3,8,1,0,2.0,6,8,1920,1999,1,1,14,15,3,0.0,3,3,0,2,2,2,1,0.0,1,0.0,0.23645510835913314,0.23645510835913314,1,5,1,5,0.29063467492260064,0.23645510835913314,0.0,1362,0.0,0.0,1.0,0.0,3,1,3,6,7,0,-1,5,1920,3,2,502.0,3,2,2,0.0,0,84,0,0,0,-1,4,0,0,6,2008,0,3,128000,0.0,2584.0,2.0
1349,1349,1349,30,6,60.0,6324,1,1,0,3,4,4,2,3,1,7,0,1.0,4,6,1927,1950,1,1,8,8,3,0.0,3,3,0,3,3,-1,1,0.0,1,0.0,0.32318210068365444,0.32318210068365444,1,2,0,5,0.32318210068365444,0.0,0.0,520,0.0,0.0,1.0,0.0,1,1,2,4,7,0,-1,5,1920,1,1,240.0,2,3,2,0.030453697949036667,0,87,0,0,0,-1,4,0,0,5,2008,0,3,68500,0.0,1609.0,1.0
1350,1350,1350,50,6,50.0,8635,1,1,3,3,4,4,2,3,2,2,0,1.7,5,5,1948,2001,1,1,14,15,3,0.0,3,3,1,3,3,-1,4,336.0,6,41.0,0.13099467140319715,0.2984014209591474,1,3,1,5,0.4760213143872114,0.09458259325044403,0.0,1285,0.5,0.0,0.5,0.0,2,1,3,6,2,0,-1,5,1948,1,1,240.0,3,3,2,0.0,0,0,0,0,0,-1,2,0,0,1,2008,0,3,127000,0.5,2252.0,2.0
1351,1351,1351,50,4,64.0,13053,1,2,3,0,4,4,2,3,2,2,0,1.7,6,7,1923,2000,2,1,14,15,3,0.0,3,3,0,3,3,-1,1,0.0,1,0.0,0.2370517928286853,0.2370517928286853,1,4,1,5,0.29965850882185546,0.22623790552077405,0.0,1848,0.0,0.0,0.5,0.5,4,1,4,8,7,1,4,5,1922,1,2,370.0,3,3,0,0.0,0,0,0,220,0,-1,4,0,0,6,2008,0,3,207000,0.0,3514.0,2.0
1352,1352,1352,50,4,60.0,9120,1,2,3,3,4,4,2,3,2,2,0,1.7,7,6,1925,1950,1,1,14,15,3,0.0,3,4,2,3,3,-1,3,329.0,1,0.0,0.19132583035959366,0.28163601427395,1,5,1,5,0.31100741147405986,0.18858083996706013,0.0,1820,0.3333333333333333,0.0,0.6666666666666666,0.0,4,1,3,8,7,0,-1,5,1925,1,1,240.0,3,3,0,0.0,100,0,0,0,0,-1,0,0,0,6,2008,0,3,184000,0.3333333333333333,3643.0,3.0
1353,1353,1353,50,4,60.0,9144,1,2,3,3,4,4,2,3,2,2,0,1.7,6,4,1915,2004,1,1,13,14,3,0.0,3,4,0,3,3,-1,1,0.0,1,0.0,0.22939677145284626,0.22939677145284626,1,5,1,5,0.3313508920985557,0.1546304163126593,0.0,1716,0.0,0.0,1.0,0.0,4,1,4,8,7,0,-1,5,1970,1,2,672.0,3,3,2,0.0,195,0,0,0,0,-1,4,0,0,3,2008,0,3,162500,0.0,3531.0,2.0
1354,1354,1354,50,4,0.0,9144,1,2,3,3,4,4,2,3,2,2,0,1.7,5,5,1940,1982,1,1,8,8,3,0.0,3,3,1,3,3,-1,3,399.0,1,0.0,0.16852367688022285,0.30745125348189417,1,4,1,5,0.34401114206128136,0.18001392757660167,0.0,1505,0.5,0.0,0.5,0.0,3,1,3,8,7,0,-1,5,1940,1,1,240.0,3,3,0,0.0,0,0,0,0,0,-1,4,0,0,7,2008,0,3,145000,0.5,2872.0,2.0
1355,1355,1355,30,4,55.0,10267,1,1,3,3,4,4,2,3,6,2,0,1.0,6,7,1918,2000,1,1,12,16,3,0.0,3,4,0,3,4,2,3,210.0,5,606.0,0.0,0.4933494558645707,1,5,1,5,0.5066505441354293,0.0,0.0,838,0.5,0.0,0.5,0.0,2,1,2,5,7,0,-1,5,1961,3,1,275.0,3,3,0,0.0,0,112,0,0,0,-1,3,0,0,5,2008,0,3,130000,0.5,1654.0,2.0
1356,1356,1356,60,6,57.0,8094,1,0,3,3,4,4,2,20,2,2,1,2.5,6,8,1910,1983,1,1,14,15,3,0.0,3,3,2,3,3,2,3,196.0,1,0.0,0.2412361623616236,0.2864391143911439,1,4,1,5,0.2864391143911439,0.17112546125461256,0.0,1984,0.0,0.0,1.0,0.0,5,1,3,8,7,0,-1,5,1895,0,1,360.0,-1,-1,2,0.014760147601476013,0,180,0,0,0,-1,2,1,1000,9,2008,0,3,160000,0.0,4336.0,2.0
1357,1357,1357,70,6,0.0,5100,1,0,3,3,4,4,2,20,2,2,0,2.0,8,7,1925,1996,3,1,12,16,3,0.0,3,4,2,3,3,-1,1,0.0,1,0.0,0.1898611559573781,0.1898611559573781,1,2,1,5,0.268969970939619,0.268969970939619,0.0,1666,0.0,0.0,1.0,0.0,3,1,4,7,7,1,4,5,1925,1,1,228.0,3,3,2,0.061995479496286726,63,0,0,0,0,-1,2,0,0,6,2008,0,3,161000,0.0,3097.0,1.0
1358,1358,1358,50,6,63.0,4347,1,1,3,3,4,4,2,20,2,2,0,1.7,6,8,1910,1950,2,1,8,8,3,0.0,4,3,0,4,4,-1,1,0.0,1,0.0,0.2352941176470588,0.2352941176470588,1,5,1,5,0.2438663907774165,0.23174697014484186,0.0,1609,0.0,0.0,1.0,0.0,3,1,3,7,7,0,-1,5,1910,1,1,228.0,2,2,0,0.0,182,0,0,0,0,-1,4,0,0,6,2008,0,3,127500,0.0,3383.0,1.0
1359,1359,1359,30,6,0.0,6291,0,1,0,3,4,4,2,11,7,2,0,1.0,6,6,1930,1950,1,1,12,16,3,0.0,4,4,0,3,3,-1,1,0.0,1,0.0,0.3333333333333333,0.3333333333333333,1,3,1,5,0.3333333333333333,0.0,0.0,768,0.0,0.0,1.0,0.0,1,1,3,4,7,0,-1,5,1930,1,2,440.0,3,3,0,0.0,0,84,0,0,0,-1,4,0,0,7,2008,0,3,93850,0.0,2304.0,1.0
1360,1360,1360,70,6,60.0,10266,1,1,3,3,4,4,2,11,2,2,0,2.0,6,6,1952,1952,1,1,8,8,3,0.0,3,3,1,3,3,-1,3,372.0,1,0.0,0.13580246913580246,0.26337448559670784,1,3,1,4,0.26337448559670784,0.26337448559670784,0.0,1536,0.0,0.0,0.5,0.5,4,1,3,7,7,0,-1,5,1952,1,1,308.0,3,3,2,0.0,216,80,0,0,0,-1,4,0,0,5,2008,5,2,136000,0.0,2916.0,2.0
1361,1361,1361,50,6,60.0,6876,1,1,3,0,4,4,2,11,2,2,0,1.7,6,6,1938,1958,1,1,14,15,3,0.0,3,3,0,3,3,-1,1,0.0,1,0.0,0.2797448867385089,0.2797448867385089,1,3,1,5,0.2797448867385089,0.0,0.15328788212007918,1969,0.0,0.0,1.0,0.0,4,1,3,9,2,1,4,5,1938,1,2,400.0,3,3,2,0.0,34,0,0,0,0,-1,4,0,0,11,2008,5,3,141000,0.0,4547.0,2.0
1362,1362,1362,50,6,0.0,10320,1,0,3,3,4,4,2,11,2,2,0,1.7,5,6,1915,1978,1,1,6,6,3,0.0,3,2,0,3,2,-1,1,0.0,1,0.0,0.28683181225554105,0.28683181225554105,1,4,1,5,0.28683181225554105,0.1395045632333768,0.0,1308,0.0,0.0,1.0,0.0,2,1,3,6,7,0,-1,5,1950,1,2,400.0,2,2,2,0.0,0,117,0,0,0,-1,4,0,0,4,2008,0,3,120000,0.0,3068.0,2.0
1363,1363,1363,30,6,60.0,7200,1,1,3,3,4,0,2,11,2,2,0,1.0,6,7,1925,1992,1,1,13,14,3,0.0,3,3,1,3,3,-1,1,0.0,1,0.0,0.3198031980319803,0.3198031980319803,1,4,1,5,0.3198031980319803,0.0,0.0,1040,0.0,0.0,1.0,0.0,2,1,3,5,7,0,-1,5,1993,1,2,320.0,3,3,2,0.0,132,0,0,0,0,-1,4,0,0,7,2008,0,3,127500,0.0,3252.0,1.0
1364,1364,1364,50,6,62.0,7006,1,1,3,3,4,4,2,11,2,2,0,1.7,6,6,1925,1950,1,1,12,13,3,0.0,3,3,2,3,3,-1,3,121.0,1,0.0,0.2440588457185968,0.2897019992455677,1,3,1,5,0.2972463221425877,0.16899283289324782,0.0,1236,0.3333333333333333,0.0,0.6666666666666666,0.0,3,1,3,6,7,1,4,5,1985,1,1,384.0,3,3,2,0.0,0,0,0,0,0,-1,2,0,0,8,2008,0,2,127000,0.3333333333333333,2651.0,3.0
1365,1365,1365,50,6,0.0,7920,1,0,0,3,4,4,2,11,0,2,0,1.7,6,7,1920,1950,1,1,8,8,3,0.0,3,2,1,3,3,-1,1,0.0,1,0.0,0.14579524680073125,0.14579524680073125,1,3,1,4,0.473034734917733,0.16956124314442414,0.0,1406,0.0,0.0,1.0,0.0,3,1,2,6,7,0,-1,6,1895,0,0,0.0,-1,-1,0,0.0,144,0,0,0,0,-1,2,0,0,3,2008,0,3,89500,0.0,2188.0,1.0
1366,1366,1366,20,6,49.0,8235,1,1,0,1,4,4,2,20,1,7,0,1.0,5,7,1955,1995,1,1,8,8,3,0.0,3,4,1,3,3,-1,2,180.0,3,645.0,0.0,0.4483695652173913,1,3,1,5,0.4483695652173913,0.0,0.0,825,0.5,0.0,0.5,0.0,2,1,3,4,7,0,-1,5,1963,2,2,720.0,3,3,2,0.07608695652173914,50,0,0,0,0,-1,2,0,0,6,2008,0,3,125000,0.5,1840.0,2.0
1367,1367,1367,50,6,60.0,5586,1,1,0,0,4,4,2,20,1,2,0,1.7,6,7,1920,1998,1,1,8,8,3,0.0,3,3,0,3,3,-1,1,0.0,1,0.0,0.2908327953518399,0.2908327953518399,1,4,1,5,0.3511943189154293,0.035506778566817304,0.0,1198,0.0,0.0,1.0,0.0,4,1,3,7,7,0,-1,6,1895,0,0,0.0,-1,-1,0,0.0,98,0,0,0,0,-1,2,0,0,9,2008,9,2,79900,0.0,3098.0,1.0
1368,1368,1368,30,6,60.0,10320,1,1,3,3,4,4,2,11,7,2,0,1.0,5,8,1912,1991,1,1,14,15,3,0.0,3,3,0,2,3,-1,1,0.0,1,0.0,0.2651381540270429,0.2651381540270429,1,3,1,5,0.4462081128747795,0.0,0.0,759,0.0,0.0,1.0,0.0,1,1,3,5,7,0,-1,5,1997,1,2,576.0,3,3,0,0.023515579071134628,0,0,0,0,0,-1,4,0,0,8,2008,9,2,85000,0.0,1701.0,1.0
1369,1369,1369,190,6,60.0,10320,1,0,3,3,4,4,2,11,2,2,1,2.0,3,3,1915,1950,1,1,1,1,3,0.0,2,2,2,3,2,-1,1,0.0,1,0.0,0.2180634662327096,0.2180634662327096,1,5,0,3,0.3287225386493084,0.2180634662327096,0.0,1344,0.0,0.0,1.0,0.0,3,2,3,8,7,0,-1,6,1895,0,0,0.0,-1,-1,0,0.01708706265256306,0,204,0,0,0,-1,4,0,0,5,2008,0,3,82375,0.0,2458.0,2.0
1370,1370,1370,50,6,60.0,10320,1,0,3,3,4,4,2,11,2,2,0,1.7,6,7,1906,1995,1,1,8,8,3,0.0,3,3,1,3,3,-1,1,0.0,1,0.0,0.2488479262672811,0.2488479262672811,1,5,1,5,0.2488479262672811,0.2346938775510204,0.0,1469,0.0,0.0,1.0,0.0,3,1,3,7,7,0,-1,5,1906,1,1,216.0,3,3,2,0.018762343647136272,0,239,0,0,0,-1,2,0,0,6,2008,0,3,135000,0.0,3038.0,1.0
1371,1371,1371,20,4,82.0,9488,1,1,3,3,4,4,2,22,1,2,0,1.0,5,6,1947,1993,1,1,13,14,3,0.0,4,3,1,3,3,-1,1,0.0,1,0.0,0.32626325639426074,0.32626325639426074,1,4,0,5,0.3287585776668746,0.0,0.0,1054,0.0,0.0,1.0,0.0,3,1,3,6,7,0,-1,5,1947,1,1,240.0,3,3,2,0.0,60,122,0,0,0,-1,4,0,0,9,2008,0,2,124000,0.0,3206.0,1.0
1372,1372,1372,20,4,55.0,8250,1,1,3,3,4,4,2,22,1,2,0,1.0,5,5,1968,1968,3,1,6,6,3,0.0,3,3,1,3,3,-1,4,250.0,2,492.0,0.08620689655172414,0.3908045977011495,1,5,1,5,0.4971264367816092,0.0,0.0,1211,0.0,0.0,1.0,0.0,3,1,3,5,7,1,3,1,1968,1,1,322.0,3,3,2,0.0,63,0,0,0,0,-1,4,0,0,8,2008,0,3,134000,0.0,2436.0,1.0
1373,1373,1373,50,4,115.0,21286,1,1,3,3,4,4,2,22,2,2,0,1.7,5,5,1948,1950,1,1,14,15,3,0.0,3,3,1,3,3,-1,1,0.0,1,0.0,0.265584655108816,0.265584655108816,1,3,1,5,0.265584655108816,0.2032460346735522,0.0,1271,0.0,0.0,1.0,0.0,4,1,3,7,7,1,4,1,1948,1,1,312.0,3,3,2,0.0,0,108,0,0,0,-1,4,0,0,8,2008,0,3,135000,0.0,2711.0,2.0
1374,1374,1374,50,4,80.0,17120,1,1,3,3,4,4,2,4,1,2,0,1.7,4,4,1959,1959,1,1,15,10,3,0.0,3,3,1,-1,-1,-1,0,0.0,0,0.0,0.0,0.0,1,3,1,5,0.6800242865816636,0.2841530054644809,0.0,1588,0.0,0.0,1.0,0.0,4,1,3,7,3,1,4,5,1991,3,2,680.0,3,3,0,0.0,59,0,0,0,0,-1,4,0,0,7,2008,0,3,134432,0.0,1647.0,2.0
1375,1375,1375,190,4,62.0,10106,1,1,3,3,4,4,2,7,2,2,1,1.7,5,7,1940,1999,1,1,14,15,3,0.0,3,4,0,3,3,-1,5,351.0,3,181.0,0.04975566414926698,0.28609506885828523,1,4,1,5,0.3589515770768547,0.2430031097290093,0.0,1355,0.3333333333333333,0.0,0.6666666666666666,0.0,4,2,3,6,7,0,-1,6,1895,0,0,0.0,-1,-1,2,0.06219458018658374,0,0,0,0,0,-1,4,0,0,9,2008,0,3,127500,0.3333333333333333,2251.0,3.0
1376,1376,1376,85,4,0.0,11235,1,1,3,3,4,0,2,22,1,2,0,1.0,5,6,1963,1963,1,1,6,15,3,0.0,3,3,1,4,3,3,5,784.0,1,0.0,0.08502373759171343,0.4233923176521364,1,3,1,5,0.4639620198532585,0.0,0.0,1075,0.5,0.0,0.5,0.0,3,1,4,6,7,0,-1,5,1996,1,2,440.0,3,3,2,0.02762192490289167,0,0,0,64,0,-1,2,0,0,5,2008,0,2,148000,0.5,2317.0,2.0
1377,1377,1377,20,4,70.0,11200,1,1,3,3,4,4,2,22,2,2,0,1.0,5,5,1965,1965,3,1,6,6,3,0.0,3,3,1,3,3,-1,3,906.0,1,0.0,0.060523938572719066,0.4697380307136405,1,5,1,5,0.4697380307136405,0.0,0.0,1040,0.5,0.0,0.5,0.0,3,1,3,5,7,0,-1,5,1965,1,1,384.0,3,3,2,0.0,0,0,0,0,0,-1,4,0,0,2,2008,0,3,129500,0.5,2214.0,2.0
1378,1378,1378,80,4,80.0,13014,1,1,3,3,4,4,2,22,2,2,0,1.0,6,5,1978,1978,1,1,6,10,1,39.0,3,3,1,3,3,3,5,528.0,1,0.0,0.1744186046511628,0.3662790697674417,1,3,1,5,0.3982558139534884,0.0,0.0,1096,0.5,0.0,0.5,0.0,3,1,3,6,7,1,2,1,1978,1,2,484.0,3,3,2,0.061046511627906974,0,0,0,0,0,-1,4,0,0,12,2008,0,3,157500,0.5,2752.0,2.0
1379,1379,1379,20,4,0.0,7162,1,1,0,3,4,4,2,22,2,2,0,1.0,5,7,1966,1966,1,1,6,6,0,41.0,3,3,2,3,3,-1,1,0.0,1,0.0,0.3298192771084337,0.3298192771084337,1,3,1,5,0.3403614457831325,0.0,0.0,904,0.0,0.0,1.0,0.0,3,1,3,6,7,0,-1,1,1966,1,1,408.0,3,3,2,0.0,0,0,0,0,0,-1,2,0,0,12,2008,0,2,109900,0.0,2656.0,1.0
1380,1380,1380,20,4,68.0,10265,1,1,0,3,4,4,2,22,2,2,0,1.0,5,7,1967,2005,1,1,6,6,3,0.0,3,2,1,3,3,-1,5,758.0,1,0.0,0.09661436829066887,0.4095788604459125,1,5,1,5,0.4095788604459125,0.0,0.0,992,0.5,0.0,0.5,0.0,3,1,4,6,7,0,-1,1,1967,2,1,294.0,3,3,2,0.08422791081750619,0,0,0,0,0,-1,2,1,600,7,2008,0,3,145000,0.5,2422.0,2.0
1381,1381,1381,20,4,57.0,9764,1,1,0,3,4,2,2,22,1,2,0,1.0,5,7,1967,2003,1,1,13,14,3,0.0,3,3,1,3,3,-1,4,702.0,1,0.0,0.09696969696969696,0.4515151515151515,1,5,1,5,0.4515151515151515,0.0,0.0,894,0.5,0.0,0.5,0.0,3,1,4,5,7,0,-1,1,1967,2,2,450.0,3,3,2,0.0,0,0,0,0,0,-1,4,0,0,5,2008,0,3,130000,0.5,1980.0,2.0
1382,1382,1382,85,4,0.0,7703,1,1,0,3,4,1,2,22,2,2,0,1.0,6,8,1978,1978,1,1,6,6,0,40.0,3,3,1,4,3,4,5,450.0,1,0.0,0.0,0.25069637883008355,1,5,1,5,0.5760445682451254,0.0,0.0,1034,0.0,0.3333333333333333,0.6666666666666666,0.0,3,1,3,6,7,1,1,2,1978,3,2,504.0,3,3,2,0.17325905292479107,0,0,0,0,0,-1,1,0,0,5,2008,0,3,153000,0.3333333333333333,1795.0,1.5
1383,1383,1383,20,4,0.0,9981,1,1,0,3,4,0,2,22,2,2,0,1.0,5,5,1967,1967,1,1,8,8,1,340.0,3,3,1,3,3,2,4,221.0,1,0.0,0.2759067357512953,0.3474740932642487,1,4,1,5,0.3474740932642487,0.0,0.0,1073,0.0,0.0,1.0,0.0,3,1,3,6,7,0,-1,1,1967,2,1,270.0,3,3,2,0.0,90,0,0,0,0,-1,2,0,0,3,2008,0,3,120000,0.0,3088.0,1.0
1384,1384,1384,85,4,0.0,7400,1,1,0,3,4,1,2,22,2,2,0,1.0,5,5,1984,1984,1,1,13,14,3,0.0,3,3,2,4,3,3,2,104.0,5,956.0,0.0,0.4483925549915397,1,3,1,5,0.4763113367174281,0.0,0.0,1126,0.5,0.0,0.5,0.0,2,1,3,5,7,0,-1,1,1984,1,2,506.0,3,3,2,0.07529610829103214,0,0,0,0,0,-1,4,0,0,3,2008,0,3,152000,0.5,2364.0,2.0
1385,1385,1385,90,4,60.0,12900,1,1,3,3,4,4,2,22,1,2,2,1.0,4,4,1969,1969,1,1,9,10,3,0.0,3,3,1,4,3,3,6,1198.0,1,0.0,0.0,0.4650621118012422,1,3,1,5,0.4883540372670808,0.0,0.0,1258,0.5,0.0,0.0,0.5,0,2,3,6,7,0,-1,4,1969,1,2,400.0,2,3,2,0.046583850931677016,0,0,0,0,0,-1,4,0,0,1,2008,0,2,108959,0.5,2576.0,4.0
1386,1386,1386,190,4,60.0,12900,1,1,3,3,4,4,2,22,1,2,1,1.0,5,4,1920,1950,1,1,3,13,3,0.0,3,3,2,3,2,-1,4,1300.0,1,0.0,0.0,0.5327868852459017,1,2,1,5,0.4672131147540984,0.0,0.0,1140,0.5,0.0,0.5,0.0,3,1,3,6,7,0,-1,4,1920,1,2,400.0,3,3,2,0.0,0,190,0,0,0,-1,4,0,0,1,2008,0,2,95541,0.5,2440.0,2.0
1387,1387,1387,20,4,0.0,9000,1,1,3,3,4,4,2,22,2,2,0,1.0,5,3,1959,1959,1,1,14,10,3,0.0,3,3,1,3,3,-1,6,288.0,1,0.0,0.2607116920842411,0.3652868554829339,1,3,1,5,0.3652868554829339,0.0,0.0,1006,0.0,0.0,1.0,0.0,3,1,3,5,7,0,-1,6,1895,0,0,0.0,-1,-1,2,0.0,24,0,0,0,0,-1,4,0,0,7,2008,0,3,80000,0.0,2754.0,1.0
1388,1388,1388,20,4,0.0,8544,1,1,0,3,4,1,2,22,2,2,0,1.0,5,6,1966,2006,1,1,6,6,3,0.0,3,3,1,3,3,-1,1,0.0,1,0.0,0.327554014403841,0.327554014403841,1,4,1,5,0.327554014403841,0.0,0.0,1228,0.0,0.0,0.5,0.5,3,1,4,6,7,0,-1,1,1966,1,1,271.0,3,3,2,0.0,65,0,0,0,0,-1,2,0,0,6,2008,0,3,149350,0.0,3749.0,2.0
1389,1389,1389,20,4,94.0,9239,1,1,3,3,4,4,2,22,1,2,0,1.0,5,8,1963,2003,1,1,13,14,3,0.0,3,4,1,3,3,-1,6,634.0,1,0.0,0.13504556752278374,0.3976801988400994,1,5,1,5,0.3976801988400994,0.0,0.0,960,0.5,0.0,0.5,0.0,3,1,4,6,7,0,-1,1,1963,3,1,300.0,3,3,2,0.0695940347970174,0,0,0,0,0,-1,4,0,0,5,2008,0,3,144900,0.5,2414.0,2.0
